,Unnamed: 0,Combination,C1_DataVolume(MB),C1_FeatureCount,C1_Accuracy(%),C1_Latency(ms),C1_Label0,C1_Label1,C1_Label2,C1_Label3,C1_Label4,C1_Label5,C1_Label6,C1_Label7,C1_Label8,C1_Label9,C2_DataVolume(MB),C2_FeatureCount,C2_Accuracy(%),C2_Latency(ms),C2_Label0,C2_Label1,C2_Label2,C2_Label3,C2_Label4,C2_Label5,C2_Label6,C2_Label7,C2_Label8,C2_Label9,C3_DataVolume(MB),C3_FeatureCount,C3_Accuracy(%),C3_Latency(ms),C3_Label0,C3_Label1,C3_Label2,C3_Label3,C3_Label4,C3_Label5,C3_Label6,C3_Label7,C3_Label8,C3_Label9,C4_DataVolume(MB),C4_FeatureCount,C4_Accuracy(%),C4_Latency(ms),C4_Label0,C4_Label1,C4_Label2,C4_Label3,C4_Label4,C4_Label5,C4_Label6,C4_Label7,C4_Label8,C4_Label9,C5_DataVolume(MB),C5_FeatureCount,C5_Accuracy(%),C5_Latency(ms),C5_Label0,C5_Label1,C5_Label2,C5_Label3,C5_Label4,C5_Label5,C5_Label6,C5_Label7,C5_Label8,C5_Label9,Global_Accuracy(%),Global_DataVolume,Global_Latency_Sum(ms),Global_RoundTime_Max(ms),Combo_List,Old_Combination,New_Combination,Old_Length,_set,_key,normalized_combinations
4341,11766,C3-C6-C10,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,85.83399999999999,13982.0,14731.18,2970.94,0.0,C3-C6-C10,C3-C6-C10-C22-C25,3,"frozenset({3, 6, 10, 22, 25})","(3, 6, 10, 22, 25)","3,6,10,22,25"
6215,13640,C6-C8-C9,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2800.0,784.0,92.71,2939.61,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,85.554,13983.0,14728.73,2961.66,0.0,C6-C8-C9,C6-C8-C9-C15-C16,3,"frozenset({6, 8, 9, 15, 16})","(6, 8, 9, 15, 16)","6,8,9,15,16"
2691,10116,C2-C4-C10,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,84.362,13978.0,14705.509999999998,2964.83,0.0,C2-C4-C10,C2-C4-C10-C22-C25,3,"frozenset({2, 4, 10, 22, 25})","(2, 4, 10, 22, 25)","2,4,10,22,25"
1701,9126,C1-C7-C8,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,91.13,13989.0,14756.15,2971.99,0.0,C1-C7-C8,C1-C7-C8-C22-C25,3,"frozenset({1, 7, 8, 22, 25})","(1, 7, 8, 22, 25)","1,7,8,22,25"
4024,11449,C3-C5-C9,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2800.0,784.0,92.71,2939.61,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,90.006,14000.0,14881.89,3085.44,0.0,C3-C5-C9,C3-C5-C9-C15-C25,3,"frozenset({3, 5, 9, 15, 25})","(3, 5, 9, 15, 25)","3,5,9,15,25"
1745,9170,C1-C7-C9,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,2800.0,784.0,94.71,2967.08,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,89.854,13995.0,15037.49,3195.43,0.0,C1-C7-C9,C1-C7-C9-C20-C21,3,"frozenset({1, 7, 9, 20, 21})","(1, 7, 9, 20, 21)","1,7,9,20,21"
2199,9624,C2-C3-C7,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,84.148,13991.0,14718.51,2970.94,0.0,C2-C3-C7,C2-C3-C7-C24-C25,3,"frozenset({2, 3, 7, 24, 25})","(2, 3, 7, 24, 25)","2,3,7,24,25"
4185,11610,C3-C6-C8,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2800.0,784.0,92.71,2939.61,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,94.71,2967.08,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,86.67999999999999,13988.0,14764.19,2970.94,0.0,C3-C6-C8,C3-C6-C8-C15-C21,3,"frozenset({3, 6, 8, 15, 21})","(3, 6, 8, 15, 21)","3,6,8,15,21"
7955,15380,C2-C5-C6-C10,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,81.46799999999999,13983.0,14837.489999999998,3085.44,0.0,C2-C5-C6-C10,C2-C5-C6-C10-C17,4,"frozenset({2, 5, 6, 10, 17})","(2, 5, 6, 10, 17)","2,5,6,10,17"
4829,12254,C4-C5-C8,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,85.756,13984.0,15089.68,3195.43,0.0,C4-C5-C8,C4-C5-C8-C20-C25,3,"frozenset({4, 5, 8, 20, 25})","(4, 5, 8, 20, 25)","4,5,8,20,25"
4074,11499,C3-C5-C10,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,92.71,2939.61,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,89.36999999999999,13990.0,15129.79,3195.43,0.0,C3-C5-C10,C3-C5-C10-C15-C20,3,"frozenset({3, 5, 10, 15, 20})","(3, 5, 10, 15, 20)","3,5,10,15,20"
7801,15226,C2-C4-C5-C10,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,83.16799999999999,13984.0,14835.5,3085.44,0.0,C2-C4-C5-C10,C2-C4-C5-C10-C17,4,"frozenset({2, 4, 5, 10, 17})","(2, 4, 5, 10, 17)","2,4,5,10,17"
6576,14001,C8-C9-C10,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2795.0,784.0,93.26,2935.68,91.0,223.0,158.0,1194.0,71.0,582.0,132.0,78.0,121.0,145.0,2800.0,784.0,94.15,2953.87,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,92.33,13985.0,14743.34,2961.66,0.0,C8-C9-C10,C8-C9-C10-C18-C23,3,"frozenset({8, 9, 10, 18, 23})","(8, 9, 10, 18, 23)","8,9,10,18,23"
6436,13861,C7-C8-C10,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,92.71,2939.61,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,91.296,13990.0,14706.69,2953.76,0.0,C7-C8-C10,C7-C8-C10-C15-C17,3,"frozenset({7, 8, 10, 15, 17})","(7, 8, 10, 15, 17)","7,8,10,15,17"
1056,8481,C1-C4-C9,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,2795.0,784.0,93.26,2935.68,91.0,223.0,158.0,1194.0,71.0,582.0,132.0,78.0,121.0,145.0,87.668,13984.0,14741.04,2971.99,0.0,C1-C4-C9,C1-C4-C9-C16-C18,3,"frozenset({1, 4, 9, 16, 18})","(1, 4, 9, 16, 18)","1,4,9,16,18"
1087,8512,C1-C4-C9,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,2800.0,784.0,94.15,2953.87,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,86.94000000000001,13989.0,15013.759999999998,3195.43,0.0,C1-C4-C9,C1-C4-C9-C20-C23,3,"frozenset({1, 4, 9, 20, 23})","(1, 4, 9, 20, 23)","1,4,9,20,23"
2766,10191,C2-C5-C7,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,2800.0,784.0,94.15,2953.87,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,85.852,13990.0,14868.8,3085.44,0.0,C2-C5-C7,C2-C5-C7-C16-C23,3,"frozenset({2, 5, 7, 16, 23})","(2, 5, 7, 16, 23)","2,5,7,16,23"
2164,9589,C2-C3-C7,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,93.26,2935.68,91.0,223.0,158.0,1194.0,71.0,582.0,132.0,78.0,121.0,145.0,87.28999999999999,13990.0,14728.830000000002,2970.94,0.0,C2-C3-C7,C2-C3-C7-C17-C18,3,"frozenset({2, 3, 7, 17, 18})","(2, 3, 7, 17, 18)","2,3,7,17,18"
2995,10420,C2-C6-C7,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,78.37,13984.0,14689.749999999998,2947.26,0.0,C2-C6-C7,C2-C6-C7-C17-C24,3,"frozenset({2, 6, 7, 17, 24})","(2, 6, 7, 17, 24)","2,6,7,17,24"
7735,15160,C2-C3-C8-C10,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,92.95,2933.62,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,88.75399999999999,13985.0,14743.95,2970.94,0.0,C2-C3-C8-C10,C2-C3-C8-C10-C17,4,"frozenset({2, 3, 8, 10, 17})","(2, 3, 8, 10, 17)","2,3,8,10,17"
1349,8774,C1-C5-C9,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,93.26,2935.68,91.0,223.0,158.0,1194.0,71.0,582.0,132.0,78.0,121.0,145.0,2800.0,784.0,94.71,2967.08,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,91.048,13995.0,14921.85,3085.44,0.0,C1-C5-C9,C1-C5-C9-C18-C21,3,"frozenset({1, 5, 9, 18, 21})","(1, 5, 9, 18, 21)","1,5,9,18,21"
4246,11671,C3-C6-C9,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,2795.0,784.0,93.26,2935.68,91.0,223.0,158.0,1194.0,71.0,582.0,132.0,78.0,121.0,145.0,85.18599999999999,13983.0,14741.98,2970.94,0.0,C3-C6-C9,C3-C6-C9-C16-C18,3,"frozenset({3, 6, 9, 16, 18})","(3, 6, 9, 16, 18)","3,6,9,16,18"
8640,16065,C4-C6-C7-C8,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,79.644,13977.0,14954.13,3195.43,0.0,C4-C6-C7-C8,C4-C6-C7-C8-C20,4,"frozenset({4, 6, 7, 8, 20})","(4, 6, 7, 8, 20)","4,6,7,8,20"
3418,10843,C2-C8-C10,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2800.0,784.0,92.71,2939.61,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,85.916,13981.0,14713.74,2953.76,0.0,C2-C8-C10,C2-C8-C10-C15-C24,3,"frozenset({2, 8, 10, 15, 24})","(2, 8, 10, 15, 24)","2,8,10,15,24"
8119,15544,C2-C7-C9-C10,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2795.0,784.0,92.82,2938.37,413.0,181.0,166.0,63.0,538.0,341.0,146.0,154.0,652.0,141.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,86.428,13985.0,14729.52,2961.66,0.0,C2-C7-C9-C10,C2-C7-C9-C10-C16,4,"frozenset({2, 7, 9, 10, 16})","(2, 7, 9, 10, 16)","2,7,9,10,16"
5273,12698,C4-C7-C9,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2800.0,784.0,94.71,2967.08,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,93.96,2924.24,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,86.688,13994.0,14725.12,2967.08,0.0,C4-C7-C9,C4-C7-C9-C21-C25,3,"frozenset({4, 7, 9, 21, 25})","(4, 7, 9, 21, 25)","4,7,9,21,25"
7321,14746,C1-C5-C6-C8,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2800.0,784.0,94.71,2967.08,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,85.786,13988.0,14911.07,3085.44,0.0,C1-C5-C6-C8,C1-C5-C6-C8-C21,4,"frozenset({1, 5, 6, 8, 21})","(1, 5, 6, 8, 21)","1,5,6,8,21"
664,8089,C1-C3-C8,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,90.49,2970.94,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2800.0,784.0,92.71,2939.61,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,91.396,13990.0,15031.73,3195.43,0.0,C1-C3-C8,C1-C3-C8-C15-C20,3,"frozenset({1, 3, 8, 15, 20})","(1, 3, 8, 15, 20)","1,3,8,15,20"
5935,13360,C5-C8-C9,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2800.0,784.0,88.54,2961.66,279.0,269.0,267.0,262.0,282.0,275.0,304.0,284.0,287.0,291.0,2794.0,784.0,89.29,2964.83,91.0,283.0,523.0,47.0,154.0,290.0,378.0,331.0,141.0,556.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,86.316,13985.0,14900.43,3085.44,0.0,C5-C8-C9,C5-C8-C9-C22-C24,3,"frozenset({5, 8, 9, 22, 24})","(5, 8, 9, 22, 24)","5,8,9,22,24"
841,8266,C1-C4-C5,2800.0,784.0,94.4,2971.99,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2800.0,784.0,84.33,3085.44,277.0,276.0,275.0,260.0,291.0,275.0,294.0,281.0,284.0,287.0,2795.0,784.0,91.03,2940.9,86.0,533.0,99.0,214.0,489.0,125.0,351.0,108.0,396.0,394.0,2800.0,784.0,94.15,2953.87,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,87.00399999999999,13989.0,14883.009999999998,3085.44,0.0,C1-C4-C5,C1-C4-C5-C16-C23,3,"frozenset({1, 4, 5, 16, 23})","(1, 4, 5, 16, 23)","1,4,5,16,23"
7816,15241,C2-C4-C6-C7,2795.0,784.0,74.63,2947.26,102.0,528.0,83.0,217.0,96.0,238.0,455.0,366.0,567.0,143.0,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2800.0,784.0,85.12,2941.33,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,2800.0,784.0,94.71,2967.08,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,77.636,13982.0,14719.28,2967.08,0.0,C2-C4-C6-C7,C2-C4-C6-C7-C21,4,"frozenset({2, 4, 6, 7, 21})","(2, 4, 6, 7, 21)","2,4,6,7,21"
5048,12473,C4-C6-C8,2794.0,784.0,71.11,2930.81,175.0,439.0,189.0,696.0,4.0,4.0,73.0,13.0,1089.0,112.0,2793.0,784.0,62.61,2932.8,309.0,112.0,133.0,262.0,117.0,133.0,195.0,78.0,1322.0,132.0,2795.0,784.0,92.88,2953.76,30.0,196.0,412.0,569.0,588.0,113.0,152.0,200.0,386.0,149.0,2795.0,784.0,86.5,3195.43,143.0,364.0,12.0,119.0,511.0,471.0,17.0,580.0,169.0,409.0,2796.0,784.0,76.54,2934.74,4.0,7.0,1156.0,530.0,44.0,25.0,284.0,171.0,28.0,547.0,77.92800000000001,13973.0,14947.54,3195.43,0.0,C4-C6-C8,C4-C6-C8-C20-C24,3,"frozenset({4, 6, 8, 20, 24})","(4, 6, 8, 20, 24)","4,6,8,20,24"
